1/1	7:22:12
1/1	7:27:12
1/1	7:32:12
1/1	7:37:12
1/1	7:42:12
1/1	7:47:12
1/1	7:52:12
1/1	7:57:12
1/1	8:02:12
1/1	8:07:12
1/1	8:12:12
1/1	8:17:12
0/1	8:22:12
0/0	8:27:12
0/0	8:32:12
0/0	8:37:12
0/0	8:42:12
0/0	8:47:12
0/0	8:52:12
0/0	8:57:12
0/0	9:02:12
0/1	9:07:12
1/1	9:12:12
1/1	9:17:12
1/1	9:22:12
1/1	9:27:12
1/1	9:32:12
0/1	9:37:12
1/1	9:42:12
1/1	9:47:12
1/1	9:52:12
1/1	9:57:12
1/1	10:02:12
1/1	10:07:12
1/1	10:12:12
1/1	10:17:12
1/1	10:22:12
1/1	10:27:12
1/1	10:32:12
1/1	10:37:12
1/1	10:42:12
1/1	10:47:12
1/1	10:52:12
1/1	10:57:12
1/1	11:02:12
1/1	11:07:12
1/1	11:12:12
1/1	11:17:12
1/1	11:22:12
