1/1	0:01:34
0/1	0:06:34
0/0	0:11:34
1/1	0:16:34
0/1	0:21:34
0/0	0:26:34
0/0	0:31:34
0/0	0:36:34
0/0	0:41:34
0/0	0:46:34
1/1	0:51:34
0/1	0:56:34
0/0	1:01:34
0/0	1:06:34
0/0	1:11:34
0/0	1:16:34
0/0	1:21:34
0/0	1:26:34
0/0	1:31:34
0/0	1:36:34
0/0	1:41:34
0/0	1:46:34
0/0	1:51:34
0/0	1:56:34
0/0	2:01:34
0/0	2:06:34
0/0	2:11:34
0/0	2:16:34
0/0	2:21:34
0/0	2:26:34
0/0	2:31:34
0/0	2:36:34
0/0	2:41:34
0/0	2:46:34
0/0	2:51:34
0/0	2:56:34
0/0	3:01:34
0/0	3:06:34
0/0	3:11:34
0/0	3:16:34
0/0	3:21:34
0/0	3:26:34
0/0	3:31:34
0/0	3:36:34
0/0	3:41:34
0/0	3:46:34
0/0	3:51:34
0/0	3:56:34
0/0	4:01:34
0/0	4:06:34
0/0	4:11:34
0/0	4:16:34
0/0	4:21:34
0/0	4:26:34
0/0	4:31:34
0/0	4:36:34
0/0	4:41:34
0/0	4:46:34
0/0	4:51:34
0/0	4:56:34
0/0	5:01:34
0/0	5:06:34
0/0	5:11:34
0/0	5:16:34
0/0	5:21:34
0/0	5:26:34
0/0	5:31:34
0/0	5:36:34
0/0	5:41:34
0/0	5:46:34
0/0	5:51:34
0/0	5:56:34
0/0	6:01:34
0/0	6:06:34
0/0	6:11:34
0/0	6:16:34
0/0	6:21:34
0/0	6:26:34
0/0	6:31:34
0/0	6:36:34
0/0	6:41:34
0/0	6:46:34
0/0	6:51:34
0/0	6:56:34
0/0	7:01:34
0/0	7:06:34
0/0	7:11:34
0/0	7:16:34
0/0	7:21:34
0/0	7:26:34
0/0	7:31:34
0/0	7:36:34
0/0	7:41:34
0/0	7:46:34
0/0	7:51:34
0/0	7:56:34
0/0	8:01:34
0/0	8:06:34
0/0	8:11:34
0/0	8:16:34
0/0	8:21:34
0/0	8:26:34
0/0	8:31:34
0/0	8:36:34
0/0	8:41:34
0/0	8:46:34
0/0	8:51:34
0/0	8:56:34
0/0	9:01:34
0/0	9:06:34
0/0	9:11:34
0/0	9:16:34
0/0	9:21:34
0/0	9:26:34
0/0	9:31:34
0/0	9:36:34
0/0	9:41:34
0/0	9:46:34
0/0	9:51:34
0/0	9:56:34
0/0	10:01:34
0/0	10:06:34
0/0	10:11:34
0/0	10:16:34
0/0	10:21:34
0/0	10:26:34
0/0	10:31:34
0/0	10:36:34
0/0	10:41:34
0/0	10:46:34
0/0	10:51:34
0/0	10:56:34
0/0	11:01:34
0/0	11:06:34
0/1	11:11:34
1/1	11:16:34
0/1	11:21:34
0/1	11:26:34
0/0	11:31:34
0/1	11:36:34
0/0	11:41:34
1/1	11:46:34
1/1	11:51:34
0/1	11:56:34
1/1	12:01:34
1/1	12:06:34
1/1	12:11:34
1/1	12:16:34
0/1	12:21:34
0/1	12:26:34
0/0	12:31:34
0/0	12:36:34
0/0	12:41:34
0/0	12:46:34
0/0	12:51:34
0/0	12:56:34
0/0	13:01:34
0/0	13:06:34
0/0	13:11:34
0/0	13:16:34
0/0	13:21:34
0/0	13:26:34
0/0	13:31:34
0/0	13:36:34
0/0	13:41:34
0/0	13:46:34
0/1	13:51:34
0/0	13:56:34
0/0	14:01:34
0/0	14:06:34
0/0	14:11:34
0/1	14:16:34
0/0	14:21:34
0/0	14:26:34
0/0	14:31:34
0/0	14:36:34
0/0	14:41:34
0/0	14:46:34
0/0	14:51:34
1/1	14:56:34
0/1	15:01:34
0/0	15:06:34
1/1	15:11:34
0/1	15:16:34
1/1	15:21:34
0/1	15:26:34
0/0	15:31:34
0/1	15:36:34
0/1	15:41:34
0/1	15:46:34
1/1	15:51:34
0/1	15:56:34
0/0	16:01:34
0/0	16:06:34
0/0	16:11:34
0/0	16:16:34
0/0	16:21:34
0/0	16:26:34
1/1	16:31:34
0/1	16:36:34
1/1	16:41:34
1/1	16:46:34
1/1	16:51:34
1/1	16:56:34
0/1	17:01:34
0/0	17:06:34
0/0	17:11:34
0/0	17:16:34
0/0	17:21:34
0/0	17:26:34
0/0	17:31:34
0/0	17:36:34
0/0	17:41:34
0/0	17:46:34
0/0	17:51:34
0/0	17:56:34
1/1	18:01:34
0/1	18:06:34
1/1	18:11:34
0/1	18:16:34
1/1	18:21:34
0/1	18:26:34
1/1	18:31:34
1/1	18:36:34
0/1	18:41:34
1/1	18:46:34
1/1	18:51:34
1/1	18:56:34
1/1	19:01:34
1/1	19:06:34
0/1	19:11:34
1/1	19:16:34
1/1	19:21:34
1/1	19:26:34
1/1	19:31:34
1/1	19:36:34
1/1	19:41:34
1/1	19:46:34
1/1	19:51:34
1/1	19:56:34
1/1	20:01:34
1/1	20:06:34
1/1	20:11:34
1/1	20:16:34
1/1	20:21:34
1/1	20:26:34
0/1	20:31:34
0/0	20:36:34
0/0	20:41:34
0/0	20:46:34
0/0	20:51:34
0/0	20:56:34
0/0	21:01:34
0/0	21:06:34
0/0	21:11:34
0/0	21:16:34
0/1	21:21:34
0/1	21:26:34
0/1	21:31:34
1/1	21:36:34
0/1	21:41:34
1/1	21:46:34
1/1	21:51:34
1/1	21:56:34
1/1	22:01:34
0/1	22:06:34
1/1	22:11:34
1/1	22:16:34
1/1	22:21:34
0/1	22:26:34
0/0	22:31:34
0/0	22:36:34
0/0	22:41:34
0/0	22:46:34
