2/2	0:04:18
2/2	0:09:18
2/2	0:14:18
1/2	0:19:18
2/2	0:24:19
2/2	0:29:19
2/2	0:34:19
2/2	0:39:19
2/2	0:44:19
0/2	0:49:19
0/0	0:54:20
0/0	0:59:20
0/0	1:04:20
0/0	1:09:20
0/0	1:14:20
0/0	1:19:20
0/0	1:24:20
0/0	1:29:20
0/0	1:34:20
0/0	1:39:20
0/0	1:44:20
0/0	1:49:20
0/0	1:54:20
0/0	1:59:20
0/0	2:04:20
0/0	2:09:20
0/0	2:14:20
0/0	2:19:20
0/0	2:24:20
0/0	2:29:20
0/0	2:34:20
0/0	2:39:20
0/0	2:44:20
0/0	2:49:20
0/0	2:54:20
0/0	2:59:20
0/0	3:04:21
0/0	3:09:21
0/0	3:14:21
0/0	3:19:21
0/0	3:24:21
0/0	3:29:21
0/0	3:34:21
0/0	3:39:21
0/0	3:44:21
0/0	3:49:21
0/0	3:54:21
0/0	3:59:21
0/0	4:04:21
0/0	4:09:21
0/0	4:14:21
0/0	4:19:21
0/0	4:24:21
0/0	4:29:21
0/0	4:34:21
0/0	4:39:21
0/0	4:44:21
0/0	4:49:21
0/0	4:54:21
0/0	4:59:21
0/0	5:04:21
0/0	5:09:21
0/0	5:14:21
0/0	5:19:21
0/0	5:24:21
0/0	5:29:21
0/0	5:34:21
0/0	5:39:21
0/0	5:44:21
0/0	5:49:21
0/0	5:54:21
0/0	5:59:21
0/0	6:04:21
0/0	6:09:21
0/0	6:14:21
0/0	6:19:21
0/0	6:24:21
0/0	6:29:21
0/0	6:34:21
0/0	6:39:21
0/0	6:44:21
0/0	6:49:21
0/0	6:54:21
0/0	6:59:21
0/0	7:04:21
0/0	7:09:21
0/0	7:14:21
0/0	7:19:21
0/0	7:24:21
0/0	7:29:21
0/0	7:34:21
0/0	7:39:21
0/0	7:44:21
0/0	7:49:21
0/0	7:54:21
0/0	7:59:21
0/0	8:04:21
0/0	8:09:21
0/0	8:14:21
0/0	8:19:21
0/0	8:24:21
0/0	8:29:21
1/1	8:34:21
1/1	8:39:21
0/1	8:45:51
1/1	8:50:51
0/1	8:55:51
0/1	9:00:51
0/0	9:05:51
0/1	9:10:51
1/1	9:15:51
0/1	9:20:51
1/1	9:25:51
0/1	9:30:51
0/0	9:35:51
0/0	9:40:51
0/0	9:45:51
0/0	9:50:51
0/0	9:55:51
0/0	10:00:51
0/0	10:05:51
0/0	10:10:51
0/0	10:15:51
0/0	10:20:51
0/0	10:25:51
0/0	10:30:51
0/0	10:35:51
0/0	10:40:51
0/0	10:45:51
0/0	10:50:51
0/0	10:55:51
0/0	11:00:51
0/0	11:05:51
0/0	11:10:51
0/0	11:15:51
0/1	11:20:51
0/0	11:25:51
0/0	11:30:51
0/0	11:35:51
0/0	11:40:51
0/0	11:45:51
0/0	11:50:51
0/0	11:55:51
0/0	12:00:51
0/0	12:05:51
0/0	12:10:51
0/0	12:15:51
0/0	12:20:51
0/0	12:25:51
0/0	12:30:51
0/0	12:35:51
0/0	12:40:51
0/0	12:45:52
0/0	12:50:52
0/0	12:55:52
0/0	13:00:52
0/0	13:05:52
0/0	13:10:52
0/0	13:15:52
0/0	13:22:56
0/0	18:36:44
0/0	18:41:44
0/0	18:46:44
0/0	18:51:44
0/0	18:56:44
1/1	19:01:44
0/1	19:06:44
1/1	19:11:44
1/1	19:16:44
0/1	19:21:44
1/1	19:26:44
1/1	19:31:44
1/1	19:36:44
1/1	19:41:44
1/1	19:46:44
1/1	19:51:44
0/1	19:56:44
0/0	20:01:44
0/0	20:06:44
0/0	20:11:44
0/1	20:16:44
0/1	20:21:44
0/0	20:26:44
0/1	20:31:44
0/0	20:36:55
0/1	20:41:55
1/1	20:46:55
0/1	20:51:55
1/1	20:56:55
0/1	21:01:55
1/1	21:06:55
1/1	21:11:55
0/1	21:16:55
0/0	21:21:55
0/0	21:26:55
0/0	21:31:55
0/0	21:36:55
0/0	21:41:55
0/0	21:46:55
0/0	21:51:55
0/0	21:56:55
0/0	22:01:55
0/0	22:06:55
0/0	22:11:55
0/0	22:16:55
0/0	22:21:55
0/0	22:26:55
0/1	22:31:55
1/1	22:36:55
0/1	22:41:55
1/1	22:46:55
0/1	22:51:55
1/1	22:56:55
0/1	23:01:55
0/1	23:06:55
0/1	23:11:55
0/1	23:16:55
1/1	23:21:55
1/1	23:26:55
2/2	23:31:55
1/2	23:36:55
1/2	23:41:55
1/1	23:46:55
1/1	23:51:55
2/2	23:56:55
