0/0	20:53:59
0/0	20:58:59
0/0	21:03:59
0/0	21:08:59
1/1	21:13:59
0/1	21:18:59
0/0	21:23:59
0/0	21:28:59
0/1	21:33:59
0/0	21:38:59
0/1	21:43:59
0/0	21:48:59
0/1	21:53:59
0/1	21:58:59
0/1	22:03:59
1/1	22:08:59
0/1	22:13:59
1/1	22:18:59
0/1	22:23:59
0/1	22:28:59
0/1	22:33:59
0/1	22:38:59
0/1	22:43:59
0/1	22:48:59
1/1	22:53:59
1/1	22:58:59
0/1	23:03:59
0/0	23:08:59
0/0	23:13:59
0/0	23:18:59
0/0	23:23:59
0/0	23:28:59
0/0	23:33:59
0/0	23:38:59
0/0	23:43:59
0/0	23:48:59
0/0	23:53:59
0/0	23:58:59
