1/1	0:00:11
0/1	0:05:11
0/0	0:10:11
0/0	0:15:11
0/0	0:20:11
0/0	0:25:11
0/0	0:30:11
0/0	0:35:11
0/0	0:40:11
0/0	0:45:11
0/0	0:50:11
0/0	0:55:11
0/0	1:00:11
0/0	1:05:11
0/0	1:10:11
0/0	1:15:11
0/0	1:20:11
0/0	1:25:11
0/0	1:30:11
0/0	1:35:11
0/0	1:40:11
0/0	1:45:11
0/0	1:50:11
0/0	1:55:11
0/0	2:00:11
0/0	2:05:11
0/0	2:10:11
0/0	2:15:11
0/0	2:20:11
0/0	2:25:11
0/0	2:30:11
0/0	2:35:11
0/0	2:40:11
0/0	2:45:11
0/0	2:50:11
0/0	2:55:11
0/0	3:00:11
0/0	3:05:11
0/0	3:10:11
0/0	3:15:11
0/0	3:20:11
0/0	3:25:11
0/0	3:30:11
0/0	3:35:11
0/0	3:40:11
0/0	3:45:11
0/0	3:50:11
0/0	3:55:11
0/0	4:00:11
0/0	4:05:11
0/0	4:10:11
0/0	4:15:11
0/0	4:20:11
0/0	4:25:11
0/0	4:30:11
0/0	4:35:11
0/0	4:40:11
0/0	4:45:11
0/0	4:50:11
0/0	4:55:11
0/0	5:00:11
0/0	5:05:11
0/0	5:10:11
0/0	5:15:11
0/0	5:20:11
0/0	5:25:11
0/0	5:30:11
0/0	5:35:11
0/0	5:40:11
0/0	5:45:11
0/0	5:50:11
0/0	5:55:11
0/0	6:00:11
0/0	6:05:11
0/0	6:10:11
0/0	6:15:11
0/0	6:20:11
0/0	6:25:11
0/0	6:30:11
0/0	6:35:11
0/0	6:40:11
0/0	6:45:11
0/0	6:50:11
0/0	6:55:11
0/0	7:00:11
0/0	7:05:11
0/0	7:10:11
0/0	7:15:11
0/0	7:20:11
0/0	7:25:11
0/0	7:30:11
0/0	7:35:11
0/0	7:40:11
0/0	7:45:11
0/0	7:50:11
0/0	7:55:11
0/0	8:00:11
0/0	8:05:11
0/0	8:10:11
0/0	8:15:11
0/0	8:20:11
0/0	8:25:11
0/0	8:30:11
0/0	8:35:11
0/0	8:40:11
0/0	8:45:11
0/0	8:50:11
0/0	8:55:11
0/0	9:00:11
0/0	9:05:11
0/0	9:10:11
0/0	9:15:11
0/0	9:20:11
0/0	9:25:11
0/0	9:30:11
0/0	9:35:11
0/0	9:40:11
1/1	16:49:41
0/1	16:54:41
0/0	16:59:41
1/1	17:04:41
0/1	17:09:41
2/2	17:14:41
2/2	17:19:41
2/2	17:24:41
2/2	17:29:41
2/2	17:34:41
2/2	17:39:41
2/2	17:44:41
1/2	17:49:41
0/1	17:54:41
0/0	17:59:41
0/0	18:04:41
0/0	18:09:41
0/0	18:14:41
0/0	18:19:41
0/0	18:24:41
0/0	18:29:41
0/0	18:34:41
0/0	18:39:41
0/0	18:44:41
0/0	18:49:41
0/0	18:54:41
0/0	18:59:41
0/0	19:04:41
0/0	19:09:41
0/0	19:14:41
0/0	19:19:41
0/0	19:24:41
0/0	19:29:41
0/0	19:34:41
0/0	19:39:41
0/0	19:44:41
0/0	19:49:41
0/0	19:54:41
0/0	19:59:41
0/0	20:04:41
0/0	20:09:41
0/0	20:14:41
0/0	20:19:41
1/1	20:24:41
1/1	20:29:41
0/1	20:34:41
0/0	20:39:41
0/0	20:44:41
0/0	20:49:41
0/0	20:54:41
0/0	20:59:41
0/0	21:04:41
0/0	21:09:41
0/0	21:15:14
1/1	21:20:14
0/1	21:25:14
0/0	21:30:14
1/1	21:35:14
1/2	21:40:14
0/1	21:45:14
0/0	21:50:14
0/0	21:55:14
0/0	22:00:14
0/0	22:05:14
0/0	22:10:14
0/0	22:15:14
0/0	22:20:14
0/0	22:25:14
0/0	22:30:14
0/0	22:35:14
0/0	22:40:14
0/0	22:45:14
0/0	22:50:14
0/0	22:55:14
0/0	23:00:14
0/0	23:05:14
0/0	23:10:14
0/0	23:15:14
0/0	23:24:46
2/2	23:29:46
0/2	23:34:46
2/2	23:41:11
0/2	23:46:11
0/0	23:51:11
0/1	23:56:11
