0/0	0:01:12
0/0	0:06:12
0/0	0:11:12
0/0	0:16:12
0/0	0:21:12
0/0	0:26:12
0/0	0:31:12
0/0	0:36:12
0/0	0:41:12
0/0	0:46:12
0/0	0:51:12
0/0	0:56:12
0/0	1:01:12
0/0	1:06:12
0/0	1:11:12
0/0	1:16:12
0/0	1:21:12
0/0	1:26:12
0/0	1:31:12
0/0	1:36:12
0/0	1:41:12
0/0	1:46:12
0/0	1:51:12
0/0	1:56:12
0/0	2:01:12
0/0	2:06:12
0/0	2:11:12
0/0	2:16:12
0/0	2:21:12
0/0	2:26:12
0/0	2:31:12
0/0	2:36:12
0/0	2:41:12
0/0	2:46:12
0/0	2:51:12
0/0	2:56:12
0/0	3:01:12
0/0	3:06:12
0/0	3:11:12
0/0	3:16:12
0/0	3:21:12
0/0	3:26:12
0/0	3:31:12
0/0	3:36:12
0/0	3:41:12
0/0	3:46:12
0/0	3:51:12
0/0	3:56:12
0/0	4:01:12
0/0	4:06:12
0/0	4:11:12
0/0	4:16:12
0/0	4:21:12
0/0	4:26:12
0/0	4:31:12
0/0	4:36:12
0/0	4:41:12
0/0	4:46:12
0/0	4:51:12
0/0	4:56:12
0/0	5:01:12
0/0	5:06:12
0/0	5:11:12
0/0	5:16:12
0/0	5:21:12
0/0	5:26:12
0/0	5:31:12
0/0	5:36:12
0/0	5:41:12
0/0	5:46:12
0/0	5:51:12
0/0	5:56:12
0/0	6:01:12
0/0	6:06:12
0/0	6:11:12
0/0	6:16:12
0/0	6:21:12
0/0	6:26:12
0/0	6:31:12
0/0	6:36:12
0/0	6:41:12
0/0	6:46:12
0/0	6:51:12
0/0	6:56:12
0/0	7:01:12
0/0	7:06:12
0/0	7:11:12
0/0	7:16:12
0/0	7:21:12
0/0	7:26:12
0/0	7:31:12
0/0	7:36:12
0/0	7:41:12
0/0	7:46:12
0/0	7:51:12
0/0	7:56:12
0/0	8:01:12
0/0	8:06:12
0/0	8:11:12
0/0	8:16:12
0/0	8:21:12
0/0	8:26:12
0/0	8:31:12
0/0	8:36:12
0/0	8:41:12
0/0	8:46:12
0/0	8:51:12
0/0	8:56:12
0/0	9:01:12
0/0	9:06:12
0/0	9:11:12
0/0	9:16:12
0/0	9:21:12
0/0	9:26:12
0/0	9:31:12
0/0	9:36:12
0/0	9:41:12
0/0	9:46:12
0/0	9:51:12
0/0	9:56:12
0/0	10:01:12
0/0	10:06:12
0/0	10:11:12
0/0	10:16:12
0/0	10:21:12
0/0	10:26:12
0/0	10:31:12
0/0	10:36:12
0/0	10:41:12
0/0	10:46:12
0/0	10:51:12
0/0	10:56:12
0/0	11:01:12
0/0	11:06:12
0/0	11:11:12
0/0	11:16:12
1/1	11:21:12
0/1	11:26:12
0/1	11:31:12
0/0	11:36:12
0/0	11:41:12
0/0	11:46:12
0/0	11:51:12
0/0	11:56:12
0/0	12:01:12
0/0	12:06:12
0/0	12:11:12
0/0	12:16:12
0/0	12:21:12
0/0	12:26:12
0/0	12:31:12
0/0	12:36:12
0/0	12:41:12
0/0	12:46:12
0/0	12:51:12
0/0	12:56:12
0/0	13:01:12
0/0	13:06:12
0/0	13:11:12
0/0	13:16:12
0/0	13:21:12
0/0	13:26:12
0/0	13:31:12
0/0	13:36:12
0/0	13:41:12
0/0	13:46:12
0/0	13:51:12
0/0	13:56:12
0/0	14:01:12
0/0	14:06:12
0/0	14:11:12
0/0	14:16:12
0/0	14:21:12
1/1	14:26:12
1/1	14:31:12
1/1	14:36:12
0/1	14:41:12
0/0	14:46:12
0/0	14:51:12
0/0	14:56:12
0/0	15:01:12
0/0	15:06:12
0/0	15:11:12
0/0	15:16:12
0/0	15:21:12
0/0	15:26:12
0/0	15:31:12
0/0	15:36:12
0/0	15:41:12
0/0	15:46:12
0/0	15:51:12
0/0	15:56:12
0/0	16:01:12
0/0	16:06:12
0/0	16:11:12
0/0	16:16:12
0/0	16:21:12
0/0	16:26:12
0/0	16:31:12
0/0	16:36:12
0/0	16:41:12
0/0	16:46:12
0/0	16:51:12
0/1	16:58:26
0/1	17:03:26
0/0	17:08:26
0/0	17:13:26
0/0	17:18:26
0/0	17:23:26
0/0	17:28:26
0/0	17:33:26
0/0	17:38:26
0/0	17:43:26
0/0	17:48:26
0/0	17:53:26
0/0	17:58:26
0/0	18:03:26
0/0	18:08:26
0/0	18:13:26
0/0	18:18:26
0/0	18:23:26
0/0	18:28:26
0/0	18:33:26
0/0	18:38:26
0/0	18:43:26
0/0	18:48:26
0/0	18:53:26
0/0	18:58:26
0/0	19:03:26
0/0	19:08:26
0/0	19:13:26
0/0	19:18:26
0/0	19:23:26
0/0	19:28:26
0/0	19:33:26
1/1	19:38:26
0/1	19:43:26
0/0	19:48:26
0/0	19:53:26
0/0	19:58:26
0/0	20:03:26
0/0	20:08:26
0/0	20:13:26
0/0	20:18:26
0/0	20:23:26
0/0	20:28:26
1/1	20:33:26
0/1	20:38:26
0/0	20:43:26
0/0	20:48:26
0/0	20:53:26
0/0	20:58:26
0/0	21:03:26
0/0	21:08:26
0/0	21:13:26
0/0	21:18:26
0/0	21:23:26
0/0	21:28:26
0/0	21:33:26
0/0	21:38:26
0/0	21:43:26
0/0	21:48:26
0/0	21:53:26
0/0	21:58:26
0/0	22:03:26
0/0	22:08:26
0/0	22:13:26
0/0	22:18:26
0/0	22:23:26
0/0	22:28:26
0/0	22:33:26
0/0	22:38:26
0/0	22:43:26
0/0	22:48:26
0/0	22:53:26
0/0	22:58:26
0/0	23:03:26
0/0	23:08:26
0/0	23:13:26
0/0	23:18:26
0/0	23:23:26
0/0	23:28:26
0/0	23:33:26
0/0	23:38:26
0/0	23:43:26
0/0	23:48:26
0/0	23:53:26
0/0	23:58:26
