0/0	0:02:13
0/0	0:07:13
0/0	0:12:13
1/1	0:17:13
1/1	0:22:13
0/1	0:27:13
0/0	0:32:13
0/0	0:37:13
0/0	0:42:13
0/0	0:47:13
0/0	0:52:13
0/0	0:57:13
0/0	1:02:13
0/0	1:07:13
0/0	1:12:13
0/0	1:17:13
0/0	1:22:13
0/0	1:27:13
0/0	1:32:13
0/0	1:37:13
0/0	1:42:13
0/0	1:47:13
0/0	1:52:13
0/0	1:57:13
0/0	2:02:13
0/0	2:07:13
0/0	2:12:13
0/0	2:17:13
0/0	2:22:13
0/0	2:27:13
0/0	2:32:13
0/0	2:37:13
0/0	2:42:13
0/0	2:47:13
0/0	2:52:13
0/0	2:57:13
0/0	3:02:13
0/0	3:07:13
0/0	3:12:13
0/0	3:17:13
0/0	3:22:13
0/0	3:27:13
0/0	3:32:13
0/0	3:37:13
0/0	3:42:13
0/0	3:47:13
0/0	3:52:13
0/0	3:57:13
0/0	4:02:13
0/0	4:07:13
0/0	4:12:13
0/0	4:17:13
0/0	4:22:13
0/0	4:27:13
0/0	4:32:13
0/0	4:37:13
0/0	4:42:13
0/0	4:47:13
0/0	4:52:13
0/0	4:57:13
0/0	5:02:13
0/0	5:07:13
0/0	5:12:13
0/0	5:17:13
0/0	5:22:13
0/0	5:27:13
0/0	5:32:13
0/0	5:37:13
0/0	5:42:13
0/0	5:47:13
0/0	5:52:13
0/0	5:57:13
0/0	6:02:13
0/0	6:07:13
0/0	6:12:13
0/0	6:17:13
0/0	6:22:13
0/0	6:27:13
0/0	6:32:13
0/0	6:37:13
0/0	6:42:13
0/0	6:47:13
0/0	6:52:13
0/0	6:57:13
0/0	7:02:13
0/0	7:07:13
0/0	7:12:13
0/0	7:17:13
0/0	7:22:13
0/0	7:27:13
0/0	7:32:13
0/0	7:37:13
0/0	7:42:13
0/0	7:47:13
0/0	7:52:13
0/0	7:57:13
0/0	8:02:13
0/0	8:07:13
0/0	8:12:13
0/0	8:17:13
0/0	8:56:09
0/0	9:01:09
0/0	9:06:09
0/0	9:11:09
0/0	9:16:09
0/0	9:21:09
0/0	9:26:09
0/0	9:31:09
0/0	9:36:09
0/0	9:41:09
0/0	9:46:09
0/0	9:51:09
0/0	9:56:09
0/0	10:01:09
0/0	10:06:09
0/0	10:11:09
0/1	10:17:50
1/1	10:22:50
1/1	10:27:50
1/1	10:32:50
1/1	10:37:50
1/1	10:42:50
1/1	10:47:50
1/1	10:52:50
1/1	10:57:50
0/1	11:02:50
0/1	11:07:50
1/1	11:12:50
0/1	11:17:50
0/0	11:22:50
0/0	11:27:50
0/0	11:32:50
0/0	11:37:50
1/1	11:45:45
0/1	11:50:45
0/0	11:55:45
0/0	12:00:45
0/0	12:05:45
0/0	12:10:45
0/0	12:15:45
1/1	12:25:36
1/1	12:30:36
1/1	12:35:36
1/1	12:40:36
0/1	12:45:36
1/1	12:50:36
1/1	12:55:36
1/1	13:00:36
1/1	13:05:36
1/1	13:10:36
1/1	13:15:36
1/1	13:20:36
0/1	13:25:36
1/1	13:30:36
0/1	13:35:36
0/0	13:40:36
0/0	13:45:36
0/1	13:52:28
0/0	13:57:28
0/0	14:02:28
1/1	14:09:02
0/1	14:14:02
0/0	14:19:02
0/0	14:24:02
0/0	14:29:02
0/0	14:34:02
1/1	14:41:31
1/1	14:46:31
0/1	14:51:31
0/0	14:56:31
0/0	15:01:31
0/0	15:06:31
0/0	15:11:31
0/0	15:16:31
0/0	15:21:31
0/0	15:26:31
0/0	15:31:31
0/0	15:36:31
0/0	15:41:31
0/0	15:46:31
0/0	15:51:31
0/0	15:56:31
0/0	16:01:31
0/0	16:06:31
0/0	16:11:31
0/0	16:16:31
0/0	16:21:31
0/0	16:26:31
0/0	16:31:31
0/0	16:36:31
0/0	16:41:31
0/0	16:46:31
0/0	16:51:31
0/0	16:56:31
0/0	17:01:31
0/0	17:06:31
0/0	17:11:31
0/0	17:16:31
0/0	17:21:31
0/0	17:26:31
0/0	17:31:31
0/0	17:36:31
0/0	17:41:31
0/0	17:46:31
0/0	17:51:31
0/0	17:56:31
0/0	18:01:31
0/0	18:06:31
0/0	18:11:31
0/0	18:16:31
0/0	18:21:31
0/0	18:26:31
0/0	18:31:31
0/0	18:36:31
0/0	18:41:31
0/0	18:46:31
0/0	18:51:31
0/0	18:56:31
0/0	19:01:31
0/0	19:06:31
0/0	19:11:31
0/0	19:16:31
0/0	19:21:31
0/0	19:26:31
0/0	19:31:31
0/0	19:36:31
0/0	19:41:31
0/0	19:46:31
0/0	19:51:31
0/0	19:56:31
0/0	20:01:31
0/0	20:06:31
0/0	20:11:31
0/0	20:16:31
0/0	20:21:31
1/1	20:26:31
1/1	20:31:31
0/1	20:36:31
1/1	20:41:31
0/1	20:46:31
0/1	20:51:31
1/1	20:56:31
1/1	21:01:31
0/1	21:06:31
0/0	21:11:31
1/1	21:19:21
1/1	21:24:21
0/1	21:29:21
0/0	21:57:31
1/1	22:10:09
1/1	22:15:09
1/1	22:20:09
0/1	22:25:09
0/1	22:30:09
0/1	22:35:09
0/1	22:40:09
1/1	22:45:09
1/1	22:50:09
1/1	22:55:09
1/1	23:00:09
2/2	23:05:09
2/2	23:10:09
2/2	23:15:09
1/2	23:20:09
0/1	23:25:09
0/0	23:30:09
0/0	23:35:09
0/0	23:40:09
0/0	23:45:09
0/0	23:50:09
0/0	23:55:09
